Date,VKOSPI,VIX,SNP.RV,KOSPI.RV
2009-06-25,29.54,26.360001,0.011450676,0.010436
2009-06-26,28.26,25.93,0.00994955,0.009063265
2009-06-29,28.27,25.35,0.008182254,0.008577602
2009-06-30,27.26,26.35,0.009867157,0.010079675
2009-07-01,25.98,26.219999,0.009195224,0.010953271
2009-07-02,26.09,27.950001,0.01663976,0.008810719
2009-07-06,26.24,29,0.00997188,0.008461329
2009-07-07,25.51,30.85,0.009929519,0.007962607
2009-07-08,25.43,31.299999,0.013124537,0.008041313
2009-07-09,25.56,29.780001,0.011748155,0.010091938
2009-07-10,24.39,29.02,0.011459603,0.011285427
2009-07-13,27.49,26.309999,0.010905337,0.012669684
2009-07-14,26.23,25.02,0.007938455,0.009404964
2009-07-15,25.63,25.889999,0.010268434,0.008526545
2009-07-16,25.37,25.42,0.008198964,0.007037889
2009-07-17,24.95,24.34,0.007893255,0.006616991
2009-07-20,24.39,24.4,0.010414384,0.01033772
2009-07-21,24.12,23.870001,0.010224175,0.007434365
2009-07-22,24.63,23.469999,0.009451027,0.006545929
2009-07-23,24.53,23.43,0.010978768,0.008933214
2009-07-24,24.66,23.09,0.008993548,0.006889378
2009-07-27,25.88,24.280001,0.009060356,0.007930359
2009-07-28,26.11,25.01,0.011142128,0.005770132
2009-07-29,26.76,25.610001,0.011443607,0.006756387
2009-07-30,26.69,25.4,0.014824696,0.007555511
2009-07-31,25.62,25.92,0.009453646,0.009072238
2009-08-03,26.89,25.559999,0.011157437,0.007172891
2009-08-04,27.43,24.889999,0.008405202,0.009669625
2009-08-05,26.83,24.9,0.0098723,0.008951006
2009-08-06,25.7,25.67,0.009333401,0.011819225
2009-08-07,24.76,24.76,0.012252656,0.009292924
2009-08-10,25.72,24.99,0.007497822,0.008550134
2009-08-11,25.06,25.99,0.008506662,0.007134678
2009-08-12,26.38,25.450001,0.009959341,0.007339609
2009-08-13,24.75,24.709999,0.010137795,0.01058106
2009-08-14,24.53,24.27,0.008726764,0.008687204
2009-08-17,28,27.889999,0.014785745,0.011138943
2009-08-18,27.01,26.18,0.007093521,0.015395338
2009-08-19,27.15,26.26,0.010197929,0.009145895
2009-08-20,26.11,25.09,0.005533173,0.010898024
2009-08-21,25.2,25.01,0.009728529,0.011886332
2009-08-24,24.34,25.139999,0.009471189,0.006447751
2009-08-25,24.74,24.92,0.010023455,0.007628803
2009-08-26,23.8,24.950001,0.009225007,0.006439573
2009-08-27,24.1,24.68,0.008204358,0.008834708
2009-08-28,23.09,24.76,0.00959911,0.007576917
2009-08-31,23.97,26.01,0.008282547,0.009345774
2009-09-01,22.93,29.15,0.011735401,0.011006322
2009-09-02,23.56,28.9,0.009873606,0.012094001
2009-09-03,23.71,27.1,0.007921184,0.009425091
2009-09-04,23.32,25.26,0.007474473,0.009826062
2009-09-08,22.18,25.620001,0.008401521,0.005656495
2009-09-09,23,24.32,0.00703753,0.008518086
2009-09-10,22.47,23.549999,0.00691616,0.006681245
2009-09-11,22.09,24.15,0.007942861,0.007458642
2009-09-14,22.71,23.860001,0.00853834,0.008084447
2009-09-15,22.21,23.42,0.008037272,0.005833981
2009-09-16,22.22,23.690001,0.007630378,0.008785861
2009-09-17,22.03,23.65,0.008691234,0.008577585
2009-09-18,22.04,23.92,0.006997512,0.008307325
2009-09-21,22.32,24.059999,0.010973766,0.010480965
2009-09-22,22.03,23.08,0.00694057,0.006972348
2009-09-23,22,23.49,0.009684082,0.00773513
2009-09-24,23.06,24.950001,0.010637107,0.011128369
2009-09-25,22.54,25.610001,0.009978468,0.010113947
2009-09-28,23.53,24.879999,0.008296157,0.009732119
2009-09-29,23.03,25.190001,0.009579597,0.006674231
2009-09-30,22.85,25.610001,0.012339877,0.013803611
2009-10-01,23.82,28.27,0.010748709,0.014542976
2009-10-06,24.28,25.700001,0.01117894,0.011632854
2009-10-07,24.01,24.68,0.008070993,0.010303569
2009-10-08,24.18,24.18,0.007778313,0.014465337
2009-10-09,21.95,23.120001,0.005015307,0.009804476
2009-10-12,22.56,23.01,0.005990913,0.011134655
2009-10-13,22.45,22.99,0.007749145,0.011566165
2009-10-14,22.59,22.860001,0.009448631,0.007796905
2009-10-15,22.32,21.719999,0.005849463,0.008302777
2009-10-16,23.06,21.43,0.010734913,0.007707058
2009-10-19,23.28,21.49,0.00576124,0.011877496
2009-10-20,22.43,20.9,0.008266784,0.006926092
2009-10-21,22.5,22.219999,0.010174991,0.010377665
2009-10-22,23.5,20.690001,0.008493954,0.009767851
2009-10-23,22.03,22.27,0.011670771,0.008234949
2009-10-26,22.18,24.309999,0.013515823,0.008974086
2009-10-27,22.26,24.83,0.013234443,0.006757313
2009-10-28,24.16,27.91,0.01155443,0.011882614
2009-10-29,25.59,24.76,0.009687103,0.01307386
2009-10-30,25.41,30.690001,0.016007227,0.010123187
2009-11-02,25.75,29.780001,0.017536294,0.014054685
2009-11-03,25.08,28.809999,0.013617274,0.008416534
2009-11-04,24.48,27.719999,0.01334484,0.008527585
2009-11-05,25.34,25.43,0.010161842,0.009148899
2009-11-06,23.67,24.190001,0.010343702,0.006416848
2009-11-09,22.97,23.15,0.007194754,0.007931557
2009-11-10,22.88,22.84,0.00666594,0.006336802
2009-11-11,22.02,23.040001,0.0085233,0.007947965
2009-11-12,22.52,24.24,0.009018816,0.011151316
2009-11-13,22.44,23.360001,0.007628161,0.012388188
2009-11-16,21.64,22.889999,0.010263729,0.00771667
2009-11-17,21.89,22.41,0.007370845,0.008095983
2009-11-18,21.04,21.629999,0.00689938,0.009916011
2009-11-19,20.57,22.629999,0.010029685,0.006997851
2009-11-20,20.68,22.190001,0.006554716,0.006599836
2009-11-23,20.61,21.16,0.010555306,0.008021037
2009-11-24,20.88,20.469999,0.006572044,0.008069512
2009-11-25,20.48,20.48,0.004284935,0.006431315
2009-11-27,22.87,24.74,0.019247447,0.011062122
2009-11-30,21.94,24.51,0.00764177,0.007622773
2009-12-01,20.89,21.92,0.009916595,0.012715532
2009-12-02,20.38,21.120001,0.00676325,0.006238239
2009-12-03,19.78,22.459999,0.00844491,0.006806579
2009-12-04,20.28,21.25,0.015020702,0.009890461
2009-12-07,20.33,22.1,0.00670222,0.005885806
2009-12-08,20.28,23.690001,0.0106285,0.006106928
2009-12-09,20.95,22.66,0.007718337,0.006794674
2009-12-10,20.71,22.32,0.007124386,0.012905601
2009-12-11,20.9,21.59,0.00594274,0.009708039
2009-12-14,21.39,21.15,0.0053923,0.010758163
2009-12-15,21.1,21.49,0.006441656,0.006794514
2009-12-16,20.82,20.540001,0.006988795,0.007739369
2009-12-17,21,22.51,0.007447199,0.007876203
2009-12-18,20.33,21.68,0.005849749,0.009505535
2009-12-21,20.6,20.49,0.008051574,0.006386538
2009-12-22,19.66,19.540001,0.004719814,0.005450323
2009-12-23,19.31,19.709999,0.003982178,0.004687979
2009-12-24,19.09,19.469999,0.003551931,0.006771971
2009-12-28,20.37,19.93,0.003507391,0.006856289
2009-12-29,20.26,20.01,0.003443146,0.006216805
2009-12-30,20.35,19.959999,0.005049496,0.005993845
2010-01-04,20.94,20.040001,0.008407578,0.005064697
2010-01-05,20.6,19.35,0.005466937,0.00663213
2010-01-06,19.89,19.16,0.004458554,0.00563128
2010-01-07,19.81,19.059999,0.00534813,0.006974001
2010-01-08,19.45,18.129999,0.005123388,0.008464019
2010-01-11,19.22,17.549999,0.005673794,0.006922765
2010-01-12,18.83,18.25,0.007074298,0.007146671
2010-01-13,19.77,17.85,0.006167191,0.006811118
2010-01-14,19.57,17.629999,0.004610065,0.006872388
2010-01-15,18.19,17.91,0.00566071,0.007571006
2010-01-19,18.27,17.58,0.004598848,0.007799928
2010-01-20,18.06,18.68,0.009148366,0.006496808
2010-01-21,18.13,22.27,0.012516852,0.007598462
2010-01-22,20.92,27.309999,0.011326996,0.010888728
2010-01-25,21.98,25.41,0.011554823,0.00935012
2010-01-26,23.3,24.549999,0.009519235,0.011716028
2010-01-27,24.11,23.139999,0.010162877,0.014603849
2010-01-28,22.35,23.73,0.013364804,0.009343211
2010-01-29,23.29,24.620001,0.01193383,0.013375071
2010-02-01,23.13,22.59,0.010611296,0.01131137
2010-02-02,22.15,21.48,0.007099495,0.010938273
2010-02-03,20.51,21.6,0.007684514,0.007243905
2010-02-04,20.82,26.08,0.014395648,0.007292937
2010-02-05,22.71,26.110001,0.015853012,0.006920859
2010-02-08,22.92,26.51,0.010090065,0.008014653
2010-02-09,23.71,26,0.016189289,0.008903914
2010-02-10,22.97,25.4,0.009293949,0.007420031
2010-02-11,22.68,23.959999,0.010553121,0.006792087
2010-02-12,21.74,22.73,0.013530819,0.006484781
2010-02-16,21.11,22.25,0.007822755,0.006552053
2010-02-17,19.58,21.719999,0.007463775,0.005155159
2010-02-18,19.63,20.629999,0.005833135,0.005871629
2010-02-19,20.8,20.02,0.006889502,0.010939014
2010-02-22,20.15,19.940001,0.00612383,0.006261941
2010-02-23,19.69,21.370001,0.009259392,0.006465592
2010-02-24,20.01,20.27,0.008936599,0.006511068
2010-02-25,21.06,20.1,0.013021106,0.007434962
2010-02-26,20.59,19.5,0.006456704,0.006420725
2010-03-02,19.54,19.059999,0.006547956,0.00456984
2010-03-03,19.24,18.83,0.005286694,0.00458106
2010-03-04,19.64,18.719999,0.005774369,0.004608098
2010-03-05,18.76,17.42,0.005611484,0.004971475
2010-03-08,18.75,17.790001,0.004373822,0.003614193
2010-03-09,19.04,17.92,0.005301239,0.0044524
2010-03-10,19.21,18.57,0.006563986,0.005458453
2010-03-11,19,18.059999,0.005349614,0.005479671
2010-03-12,17.78,17.58,0.005017386,0.005427648
2010-03-15,18.41,18,0.005736869,0.005963206
2010-03-16,18.19,17.690001,0.005474283,0.00536735
2010-03-17,17.44,16.91,0.005764961,0.006424293
2010-03-18,17.35,16.620001,0.004626335,0.006381891
2010-03-19,16.93,16.969999,0.00605023,0.004434903
2010-03-22,17.4,16.870001,0.006185632,0.004956956
2010-03-23,17.1,16.35,0.005291963,0.005114574
2010-03-24,17.2,17.549999,0.0059255,0.003592777
2010-03-25,17.39,18.4,0.008511036,0.006125121
2010-03-26,17.2,17.77,0.006744257,0.004846845
2010-03-29,18.34,17.59,0.005730352,0.006785677
2010-03-30,17.75,17.129999,0.005622653,0.003520909
2010-03-31,17.68,17.59,0.006598808,0.005996756
2010-04-01,17.34,17.469999,0.008185031,0.00562734
2010-04-05,16.99,17.02,0.004473081,0.0067763
2010-04-06,16.97,16.23,0.004381441,0.006598682
2010-04-07,16.98,16.620001,0.006276365,0.004001494
2010-04-08,16.93,16.48,0.005991645,0.005671417
2010-04-09,16.91,16.139999,0.005163979,0.006532317
2010-04-12,17.64,15.58,0.004700453,0.007242952
2010-04-13,17.2,16.200001,0.004728524,0.007924465
2010-04-14,15.51,15.59,0.004833836,0.006222371
2010-04-15,15.22,15.89,0.004159864,0.006160244
2010-04-16,16.24,18.360001,0.012168294,0.006502979
2010-04-19,18.63,17.34,0.006825739,0.005914587
2010-04-20,17.66,15.73,0.005831982,0.005374272
2010-04-21,17.01,16.32,0.005890289,0.004599613
2010-04-22,17.28,16.469999,0.010117282,0.005886095
2010-04-23,17.54,16.620001,0.007354366,0.00614788
2010-04-26,17.64,17.469999,0.005928789,0.004303727
2010-04-27,17.53,22.809999,0.011797491,0.005252375
2010-04-28,19.55,21.08,0.010046042,0.005711286
2010-04-29,19.71,18.440001,0.007969773,0.007174771
2010-04-30,18.27,22.049999,0.009716529,0.00599124
2010-05-03,20.45,20.190001,0.007667166,0.00684653
2010-05-04,19.22,23.84,0.014761159,0.005783714
2010-05-06,21.72,32.799999,0.040559228,0.006891838
2010-05-07,26.45,40.950001,0.028664872,0.010044425
2010-05-10,25.94,28.84,0.031004003,0.007414767
2010-05-11,25.03,28.32,0.012429613,0.00897905
2010-05-12,24.9,25.52,0.009086871,0.006881436
2010-05-13,21.7,26.68,0.009118517,0.00533716
2010-05-14,20.47,31.24,0.015487812,0.007264639
2010-05-17,23.85,30.84,0.014435659,0.008694563
2010-05-18,23.9,33.549999,0.015460675,0.012183091
2010-05-19,25.06,35.32,0.018148913,0.010847825
2010-05-20,25.88,45.790001,0.024762234,0.015775661
2010-05-24,27.21,38.32,0.011941296,0.012984376
2010-05-25,30.95,34.610001,0.023864286,0.016200348
2010-05-26,29.5,35.02,0.016203126,0.014619773
2010-05-27,26.09,29.68,0.016456341,0.012997804
2010-05-28,23.89,32.07,0.015338487,0.01016354
2010-06-01,24.1,35.540001,0.014199648,0.007165399
2010-06-03,21.85,29.459999,0.011406531,0.005546618
2010-06-04,21.8,35.48,0.018290319,0.005704953
2010-06-07,24.72,36.57,0.011947119,0.007719804
2010-06-08,23.93,33.700001,0.016528664,0.010696201
2010-06-09,23.57,33.73,0.013023226,0.007795135
2010-06-10,22.38,30.57,0.019518826,0.008597308
2010-06-11,20.52,28.790001,0.010420566,0.007911019
2010-06-14,20.13,28.58,0.009879759,0.006804538
2010-06-15,19.84,25.870001,0.008398359,0.005967542
2010-06-16,19.11,25.92,0.008765752,0.004760264
2010-06-17,19.47,25.049999,0.008786443,0.004926337
2010-06-18,19.45,23.950001,0.006036937,0.006090602
2010-06-21,19.13,24.879999,0.010165666,0.008964067
2010-06-22,19.22,27.049999,0.010558458,0.005295912
2010-06-23,19.33,26.91,0.012042192,0.005831347
2010-06-24,18.75,29.74,0.012126856,0.006500733
2010-06-25,19.7,28.530001,0.011676973,0.006231736
2010-06-28,20.43,29,0.008404798,0.006027362
2010-06-29,22.15,34.130001,0.018457746,0.008027842
2010-06-30,21.9,34.540001,0.010689818,0.006803916
2010-07-01,22.03,32.860001,0.016268078,0.010187279
2010-07-02,22.47,30.120001,0.013780174,0.00869726
2010-07-06,20.28,29.65,0.015075832,0.00891995
2010-07-07,20.75,26.84,0.010319068,0.008152343
2010-07-08,19.63,25.709999,0.010772591,0.004023959
2010-07-09,18.13,24.98,0.007506094,0.007425831
2010-07-12,18.4,24.43,0.008788131,0.005456527
2010-07-13,18.09,24.559999,0.011238876,0.0072667
2010-07-14,18.16,24.889999,0.008715317,0.006468048
2010-07-15,18.69,25.139999,0.010207695,0.005376102
2010-07-16,19.73,26.25,0.01125081,0.007619614
2010-07-19,21.15,25.969999,0.009540117,0.006232039
2010-07-20,20.62,23.93,0.01167089,0.005525511
2010-07-21,20.01,25.639999,0.010999259,0.006859061
2010-07-22,20.87,24.629999,0.014607066,0.007696333
2010-07-23,19.62,23.469999,0.010233993,0.005929397
2010-07-26,19.79,22.73,0.00699007,0.005106937
2010-07-27,19.64,23.190001,0.00824384,0.004677284
2010-07-28,19.27,24.25,0.007459515,0.005354941
2010-07-29,19.07,24.129999,0.010999823,0.004726214
2010-07-30,19.26,23.5,0.012552142,0.007146422
2010-08-02,18.55,22.01,0.010486049,0.00521259
2010-08-03,17.67,22.629999,0.006827827,0.005214874
2010-08-04,17.64,22.209999,0.006748899,0.007643665
2010-08-05,17.65,22.1,0.007645216,0.0063969
2010-08-06,17.55,21.74,0.00896089,0.007152679
2010-08-09,17.81,22.139999,0.005044324,0.004359749
2010-08-10,18.34,22.370001,0.009192617,0.004703237
2010-08-11,19.38,25.389999,0.018260032,0.006623893
2010-08-12,20.35,25.73,0.008770221,0.008702638
2010-08-13,18.59,26.24,0.006823807,0.006037609
2010-08-16,18.71,26.1,0.008807331,0.008938911
2010-08-17,18.39,24.33,0.008780035,0.005764205
2010-08-18,18.16,24.59,0.007829356,0.004567981
2010-08-19,17.77,26.440001,0.012355756,0.00500403
2010-08-20,18.25,25.49,0.008490878,0.005277117
2010-08-23,18.59,25.66,0.008600055,0.007592921
2010-08-24,18.9,27.459999,0.012385799,0.007402389
2010-08-25,19.62,26.700001,0.010040364,0.006341668
2010-08-26,19.11,27.370001,0.010195898,0.006626511
2010-08-27,18.65,24.450001,0.011469431,0.007271995
2010-08-30,17.9,27.209999,0.007616798,0.004366483
2010-08-31,18.79,26.049999,0.013409605,0.00617589
2010-09-01,18.01,23.889999,0.01825854,0.005049992
2010-09-02,17.11,23.190001,0.005360203,0.005436418
2010-09-03,16.8,21.309999,0.010123477,0.004926018
2010-09-07,16.72,23.799999,0.008310895,0.004529171
2010-09-08,16.64,23.25,0.0074904,0.004758029
2010-09-09,16.66,22.809999,0.00991856,0.006327163
2010-09-10,15.87,21.99,0.004590856,0.005826549
2010-09-13,15.22,21.209999,0.007877749,0.004508014
2010-09-14,15.65,21.559999,0.006731016,0.005529099
2010-09-15,15.49,22.1,0.006823773,0.006207332
2010-09-16,15.9,21.719999,0.005279007,0.004792219
2010-09-17,15.32,22.01,0.006368335,0.006557849
2010-09-20,16.27,21.5,0.005937588,0.005608299
2010-09-24,16.47,21.709999,0.008808864,0.004578747
2010-09-27,16.56,22.540001,0.005560382,0.004854756
2010-09-28,16.55,22.6,0.008015184,0.004988318
2010-09-29,16.67,23.25,0.008137183,0.003650475
2010-09-30,16.77,23.700001,0.011373936,0.006291675
2010-10-01,16.35,22.5,0.009640328,0.00555106
2010-10-04,16.53,23.530001,0.00689075,0.004571209
2010-10-05,16.45,21.76,0.009452735,0.007730551
2010-10-06,16.2,21.49,0.005800178,0.003556828
2010-10-07,16.27,21.559999,0.006936711,0.005091595
2010-10-08,16.21,20.709999,0.005861554,0.005551599
2010-10-11,16.7,18.959999,0.004535595,0.005066175
2010-10-12,16.82,18.93,0.007922188,0.008327765
2010-10-13,16.5,19.07,0.006720504,0.004209566
2010-10-14,16.28,19.879999,0.007377783,0.005552561
2010-10-15,16.43,19.030001,0.007911556,0.005645813
2010-10-18,18.71,19.09,0.005268829,0.007638506
2010-10-19,19.62,20.629999,0.012529401,0.007881394
2010-10-20,19.02,19.790001,0.008594662,0.008123554
2010-10-21,18.36,19.27,0.008896828,0.009931988
2010-10-22,17,18.780001,0.004552535,0.006167985
2010-10-25,16.57,19.85,0.007989626,0.0051453
2010-10-26,16.34,20.219999,0.007238595,0.00427587
2010-10-27,16.51,20.709999,0.007515913,0.006632831
2010-10-28,16.59,20.879999,0.007339751,0.006094751
2010-10-29,18.6,21.200001,0.005631382,0.008967859
2010-11-01,18.34,21.83,0.007643568,0.006140372
2010-11-02,18.38,21.57,0.006119621,0.00656769
2010-11-03,18.8,19.559999,0.009211542,0.007657129
2010-11-04,18.67,18.52,0.0112109,0.005111502
2010-11-05,19.61,18.26,0.00582906,0.005875856
2010-11-08,19.3,18.290001,0.005023988,0.007093433
2010-11-09,18.71,19.08,0.006751725,0.005006036
2010-11-10,18.39,18.469999,0.006674218,0.006835817
2010-11-11,20.54,18.639999,0.008238909,0.025398311
2010-11-12,20.68,20.610001,0.008363532,0.014638804
2010-11-15,20.32,20.200001,0.006431407,0.010891827
2010-11-16,20.58,22.58,0.01111868,0.011884907
2010-11-17,20.37,21.76,0.006279682,0.008027394
2010-11-18,19.21,18.75,0.008887315,0.006921657
2010-11-19,18.43,18.040001,0.005263078,0.004953899
2010-11-22,18.35,18.370001,0.008835005,0.007114092
2010-11-23,19.29,20.629999,0.010185712,0.006585962
2010-11-24,19.93,19.559999,0.008297969,0.010234165
2010-11-26,22.49,22.219999,0.00598657,0.011034051
2010-11-29,23.36,21.530001,0.012149698,0.008371599
2010-11-30,22.76,23.540001,0.009155058,0.010914488
2010-12-01,21.73,21.360001,0.011705167,0.007718605
2010-12-02,19.8,19.389999,0.004845499,0.004466854
2010-12-03,18.84,18.01,0.005128527,0.004722215
2010-12-06,19.2,18.02,0.003928313,0.004727728
2010-12-07,18.72,17.99,0.008983368,0.006642169
2010-12-08,18.87,17.74,0.005418111,0.00668548
2010-12-09,18.2,17.25,0.005579143,0.00629607
2010-12-10,17.5,17.610001,0.00340201,0.006195324
2010-12-13,16.95,17.549999,0.004744622,0.004865951
2010-12-14,15.99,17.610001,0.004374369,0.004505755
2010-12-15,15.85,17.940001,0.004931312,0.00435657
2010-12-16,16.12,17.389999,0.005755995,0.004770673
2010-12-17,15.99,16.110001,0.003541251,0.005406663
2010-12-20,17.98,16.41,0.003666654,0.011342804
2010-12-21,17.51,16.49,0.002132879,0.004962842
2010-12-22,17.67,15.45,0.002349296,0.005583712
2010-12-23,17.69,16.469999,0.002738527,0.006301125
2010-12-27,18.1,17.67,0.003313084,0.006271605
2010-12-28,17.05,17.52,0.002316498,0.006168645
2010-12-29,16.19,17.280001,0.002585831,0.004966589
2010-12-30,15.83,17.52,0.003033728,0.004707083
2011-01-03,16.37,17.610001,0.009230707,0.005209707
2011-01-04,15.7,17.379999,0.004443671,0.004212818
2011-01-05,15.86,17.02,0.004388729,0.004235128
2011-01-06,15.67,17.4,0.005054507,0.006245315
2011-01-07,15.41,17.139999,0.006920808,0.006070094
2011-01-10,16.24,17.540001,0.007242292,0.005132936
2011-01-11,15.78,16.889999,0.005519747,0.008049368
2011-01-12,15.58,16.24,0.00553282,0.004505667
2011-01-13,16.87,16.389999,0.004250293,0.009525333
2011-01-14,15.64,15.46,0.004087558,0.007664022
2011-01-18,16.79,15.87,0.00390386,0.00761175
2011-01-19,15.57,17.309999,0.004880427,0.00852328
2011-01-20,15.81,17.99,0.007450317,0.005566633
2011-01-21,16.87,18.469999,0.00612904,0.007586468
2011-01-24,16.18,17.65,0.003913611,0.006585772
2011-01-25,15.42,17.59,0.00615823,0.007047556
2011-01-26,14.62,16.639999,0.005734981,0.005443509
2011-01-27,14.57,16.15,0.004491526,0.004999356
2011-01-28,14.5,20.040001,0.007948846,0.007314957
2011-01-31,16.3,19.530001,0.006083435,0.007776221
2011-02-01,16.28,17.629999,0.006867611,0.005677167
2011-02-07,16.32,16.280001,0.004266472,0.005111002
2011-02-08,16.95,15.81,0.003864896,0.008178237
2011-02-09,17.84,15.87,0.004903646,0.008145519
2011-02-10,18.77,16.09,0.007131888,0.010175833
2011-02-11,19.46,15.69,0.004984051,0.011768735
2011-02-14,17.59,15.95,0.003466145,0.007648232
2011-02-15,17.79,16.370001,0.004920491,0.011030592
2011-02-16,18.81,16.719999,0.006048567,0.009709915
2011-02-17,19.12,16.59,0.003978528,0.012939521
2011-02-18,17.76,16.43,0.003789183,0.009416624
2011-02-22,20.33,20.799999,0.012074913,0.008833054
2011-02-23,20.2,22.129999,0.009403464,0.00999268
2011-02-24,20.63,21.32,0.009158248,0.010208968
2011-02-25,19.83,19.219999,0.006685717,0.006849354
2011-02-28,20.06,18.35,0.005529947,0.00838994
2011-03-02,19.45,20.700001,0.007096145,0.007905979
2011-03-03,17.9,18.6,0.009526004,0.005507638
2011-03-04,16.25,19.059999,0.007601994,0.007417327
2011-03-07,17.91,20.66,0.008542751,0.006311114
2011-03-08,17.78,19.82,0.006822098,0.008351811
2011-03-09,17.8,20.219999,0.007886451,0.008795852
2011-03-10,18.59,21.879999,0.014248281,0.007848807
2011-03-11,19.23,20.08,0.007133277,0.00948521
2011-03-14,18.91,21.129999,0.00908138,0.012486908
2011-03-15,25.92,24.32,0.02293309,0.023815889
2011-03-16,21.49,29.4,0.014155871,0.012231876
2011-03-17,22.05,26.370001,0.013471642,0.012025318
2011-03-18,20.42,24.440001,0.011578828,0.009412044
2011-03-21,18.4,20.610001,0.011727928,0.007525958
2011-03-22,17.26,20.209999,0.005044806,0.005403287
2011-03-23,17.46,19.17,0.005867676,0.006469729
2011-03-24,16.69,18,0.005261509,0.005317966
2011-03-25,15.56,17.91,0.004513324,0.00624171
2011-03-28,16,19.440001,0.003847647,0.005945702
2011-03-29,16.11,18.16,0.004540503,0.005504071
2011-03-30,16.55,17.709999,0.005288947,0.006083068
2011-03-31,16.57,17.74,0.00412928,0.006714328
2011-04-01,16.39,17.4,0.005446683,0.006340366
2011-04-04,17.54,17.5,0.004227223,0.00574556
2011-04-05,17.54,17.25,0.004340164,0.005642622
2011-04-06,18.07,16.9,0.004478874,0.006838726
2011-04-07,18.31,17.110001,0.008328103,0.008231158
2011-04-08,18.13,17.870001,0.005245081,0.005599751
2011-04-11,18.26,16.59,0.005514847,0.005993483
2011-04-12,19.12,17.09,0.008012461,0.007067119
2011-04-13,18.64,16.92,0.00759006,0.007242773
2011-04-14,18.35,16.27,0.006797066,0.010663818
2011-04-15,18.04,15.32,0.005053728,0.006473506
2011-04-18,18.53,16.959999,0.011735663,0.007623569
2011-04-19,18.35,15.83,0.005123706,0.009692169
2011-04-20,17.21,15.07,0.008235654,0.006139201
2011-04-21,17.38,14.69,0.004232521,0.010405663
2011-04-25,17.56,15.77,0.003594802,0.00616527
2011-04-26,18.13,15.62,0.004753154,0.008237453
2011-04-27,18.44,15.35,0.004951877,0.009050659
2011-04-28,18.09,14.62,0.003885828,0.008086003
2011-04-29,18.36,14.75,0.002929816,0.01083409
2011-05-02,18.43,15.99,0.00548521,0.006349289
2011-05-03,18.71,16.700001,0.005871638,0.008430199
2011-05-04,18.73,17.08,0.007918471,0.010659751
2011-05-06,19.62,18.4,0.011995532,0.007924002
2011-05-09,20.32,17.16,0.005455542,0.009646291
2011-05-11,20.08,16.950001,0.007162404,0.007041634
2011-05-12,20.84,16.030001,0.0072782,0.007805947
2011-05-13,20.24,17.07,0.006702969,0.010536286
2011-05-16,20.37,18.24,0.006926156,0.006671182
2011-05-17,19.84,17.549999,0.008243757,0.006817341
2011-05-18,18.24,16.23,0.005407559,0.006336293
2011-05-19,18.22,15.52,0.006087305,0.009064721
2011-05-20,17.29,17.43,0.006278847,0.009959637
2011-05-23,19.3,18.27,0.014664922,0.009289568
2011-05-24,19.25,17.82,0.005843328,0.010209185
2011-05-25,19.87,17.07,0.006372936,0.014791498
2011-05-26,19.08,16.09,0.006484153,0.007409829
2011-05-27,18.13,15.98,0.005894548,0.010618794
2011-05-31,18.56,15.45,0.010901335,0.007683527
2011-06-01,17.97,18.299999,0.007824857,0.008923605
2011-06-02,18.93,18.09,0.008389277,0.009950805
2011-06-03,18.75,17.950001,0.0125815,0.007225304
2011-06-07,19.72,18.07,0.007533004,0.006864051
2011-06-08,20.66,18.790001,0.007425636,0.00974422
2011-06-09,19.85,17.77,0.005041812,0.00945119
2011-06-10,19.36,18.860001,0.00957744,0.011347245
2011-06-13,19.59,19.610001,0.007302508,0.011874178
2011-06-14,18.81,18.26,0.010443118,0.010547553
2011-06-15,18.82,21.32,0.011680511,0.008174821
2011-06-16,19.91,22.73,0.008781227,0.009289415
2011-06-17,21.32,21.85,0.010830803,0.01280927
2011-06-20,21.67,19.99,0.006293856,0.011974225
2011-06-21,20.36,18.860001,0.005956964,0.01107451
2011-06-22,19.7,18.52,0.006021678,0.007238927
2011-06-23,19.95,19.290001,0.018953531,0.00805371
2011-06-24,18.92,21.1,0.007129212,0.007615184
2011-06-27,20.65,20.559999,0.006510006,0.007975024
2011-06-28,21.11,19.17,0.00568901,0.007916579
2011-06-29,20.65,17.27,0.006914841,0.006919122
2011-06-30,19.24,16.52,0.006372821,0.006064295
2011-07-01,17.65,15.87,0.0070484,0.004017436
2011-07-05,17.12,16.059999,0.005993331,0.004731476
2011-07-06,17.14,16.34,0.005186463,0.004790381
2011-07-07,17.25,15.95,0.008467546,0.005649597
2011-07-08,17.41,15.95,0.01053019,0.005701157
2011-07-11,18.38,18.389999,0.012462222,0.005541404
2011-07-12,20.31,19.870001,0.00860789,0.006137894
2011-07-13,19.97,19.91,0.008787814,0.007128733
2011-07-14,20.12,20.799999,0.009675615,0.009537811
2011-07-15,20.53,19.530001,0.009814695,0.007371469
2011-07-18,21.16,20.950001,0.009256999,0.007905861
2011-07-19,21,19.209999,0.009419208,0.006935414
2011-07-20,19.6,19.09,0.005049597,0.004711623
2011-07-21,19.47,17.559999,0.009590133,0.004634035
2011-07-22,17.9,17.52,0.004784986,0.006535903
2011-07-25,19.78,19.35,0.009485181,0.004566606
2011-07-26,19.4,20.23,0.004969453,0.006145094
2011-07-27,19.19,22.98,0.010904756,0.005843522
